molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL388978,0.298,nM,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9.525783735923746,466.200490692,6,2,4.354000000000003,True
CHEMBL4635883,8.0,nM,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)n1,8.096910013008056,397.259008612,7,3,2.8884000000000007,True
CHEMBL4633229,22.0,nM,CC(C)(C#N)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(-c2ccccc2)c1,7.657577319177793,455.243358548,7,3,3.714780000000002,True
CHEMBL4640712,26.0,nM,CC(C)(C#N)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)(C)C#N)c1,7.585026652029182,446.25425758,8,3,2.848960000000001,True
CHEMBL4632457,27.0,nM,CC(C)(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(S(C)(=O)=O)c1,7.568636235841012,446.2100098199999,8,3,1.9475999999999998,True
CHEMBL4644948,47.0,nM,NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cccc(-c2ccccc2)c1,7.327902142064282,388.20115938799995,6,3,2.9136000000000015,True
CHEMBL3914148,48.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccncc4)nc23)N1,7.312471038785365,361.1287227200001,7,3,1.5458999999999996,True
CHEMBL3922569,75.4,nM,N#Cc1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,7.122628654130226,385.12872272000004,7,3,2.0225799999999996,True
CHEMBL3933287,75.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccnc(F)c4)nc23)N1,7.122628654130226,379.11930090800007,7,3,1.6849999999999998,True
CHEMBL4640492,96.0,nM,CC(C)(C#N)c1cccc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)c1,7.017728766960431,379.21205842,7,3,2.0477799999999995,True
CHEMBL4640445,101.0,nM,CS(=O)(=O)c1cccc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)c1,6.995678626217357,390.14740956400004,8,3,0.650100000000001,True
CHEMBL4634851,115.0,nM,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)c1,6.939302159646388,396.26375964399995,6,3,3.493400000000001,True
CHEMBL1835063,179.0,nM,NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1,6.747146969020107,380.157243888,6,3,2.2654000000000005,True
CHEMBL3928114,197.8,nM,NCc1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\SC(=O)NC4=O)c3n2)c1,6.70377371273884,406.121194816,8,3,2.7532000000000005,True
CHEMBL3981518,209.0,nM,O=C1NC(=O)/C(=C/c2cnn3c([S+]([O-])Cc4ccccc4)cc(-c4cccc(Cl)c4)nc23)N1,6.679853713888946,477.0662380520001,6,2,3.5378000000000016,True
CHEMBL3954706,217.6,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccnc(F)c4)nc23)S1,6.662341108973857,396.08047287600004,8,2,2.8286000000000007,True
CHEMBL3976484,253.2,nM,N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.596536298654683,396.202222008,8,5,1.165699999999999,True
CHEMBL3978501,256.2,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(OCC5CC5)c4)nc23)N1,6.591420874591332,430.175338564,7,3,2.939700000000001,True
CHEMBL3910845,256.2,nM,CN(C)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cn1,6.591420874591332,404.17092188000004,8,3,1.6118999999999997,True
CHEMBL4632574,277.0,nM,CC(C)(C)c1cccc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)c1,6.557520230935552,368.232459516,6,3,2.5440999999999994,True
CHEMBL3893330,284.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCC4CC4)cc(NN4CCOCC4)nc23)N1,6.546528766277064,398.18148656400007,9,4,0.3906000000000001,True
CHEMBL4568087,290.0,nM,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,6.537602002101044,421.1684793560001,8,2,2.8580000000000005,True
CHEMBL3927192,291.3,nM,O=C1NC(=O)/C(=C/c2cnn3c(SCc4ccccc4)cc(-c4cccc(Cl)c4)nc23)N1,6.535659515372332,461.07132343200004,6,2,4.522300000000003,True
CHEMBL3954928,296.8,nM,O=C1NC(=O)/C(=C/c2cnn3c([S+]([O-])Cc4ccccc4)cc(Nc4cccc(Cl)c4)nc23)N1,6.527536103393011,492.0771370840001,7,3,3.6144000000000016,True
CHEMBL3955320,313.9,nM,C[C@H](Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccc(C(F)(F)F)cc1,6.503208684299958,472.158306508,8,4,3.070800000000001,True
CHEMBL3917668,316.5,nM,CC(O)CNc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12,6.499626285646626,427.11596511600004,8,5,2.0992999999999995,True
CHEMBL3947068,342.6,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CCCC4)cc(Nc4cccc(Cl)c4)nc23)N1,6.465212641370508,437.13670056000007,7,4,3.661100000000001,True
CHEMBL3977510,359.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N4CCC(F)(F)CC4)nc23)N1,6.44490555142168,403.1568292880001,7,3,1.7193999999999998,True
CHEMBL2012519,388.2,nM,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,6.4109444689476565,364.152203108,7,3,1.5195999999999998,True
CHEMBL4648967,399.0,nM,CC(C)(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)(C)C)c1,6.399027104313252,424.29505977199995,6,3,3.8416000000000015,True
CHEMBL3940234,421.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCc4ccccn4)cc(Nc4cccc(Cl)c4)nc23)N1,6.375614758579735,460.1162994640001,8,4,3.3137000000000008,True
CHEMBL4639597,455.0,nM,NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.341988603342887,448.14462851599995,6,3,3.284200000000001,True
CHEMBL471901,456.0,nM,NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,6.341035157335565,340.12594376000004,6,4,1.7085000000000001,True
CHEMBL3976346,469.0,nM,CCOCCNc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12,6.328827157284916,441.13161518000004,8,4,2.755,True
CHEMBL3889467,474.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCCO)cc(Nc4cccc(Cl)c4)nc23)N1,6.32358076828164,413.10031505200004,8,5,1.7107999999999999,True
CHEMBL3984084,476.0,nM,CC(=O)NC1CCC(Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.3223930472795065,438.212786692,8,5,1.3431000000000002,True
CHEMBL3920670,476.0,nM,CS(=O)(=O)N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.3223930472795065,474.179772312,9,5,0.7562000000000008,True
CHEMBL4644912,485.0,nM,NC(=O)c1cnc(N2CCCC(N)C2)nc1Nc1cccc(C(F)(F)F)c1,6.314258261397736,380.157243888,6,3,2.2654000000000005,True
CHEMBL3930582,508.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCC4CC4)cc(Nc4cccc(Cl)c4)nc23)N1,6.293538262368646,423.12105049600007,7,4,3.1285000000000007,True
CHEMBL4108016,514.9,nM,C[C@@H](Nc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12)C1CC1,6.288277108172766,437.13670056,7,4,3.5170000000000012,True
CHEMBL3897318,548.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4csc(C(=O)NC5CC5)c4)nc23)N1,6.261219441515631,449.12700846800004,8,4,2.1046,True
CHEMBL4112371,608.4,nM,N[C@@H]1CCN(C(=O)c2cc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)cs2)C1,6.215810794619039,478.153557564,9,4,1.385599999999999,True
CHEMBL3921643,613.5,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(O)c4)nc23)N1,6.212185432936977,376.128388372,7,4,1.8564999999999998,True
CHEMBL3909908,649.2,nM,CS(=O)(=O)c1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,6.187621488845806,438.111024056,8,3,1.5544,True
CHEMBL3963062,649.2,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(CO)c4)nc23)N1,6.187621488845806,390.144038436,7,4,1.6431999999999998,True
CHEMBL3957320,654.0,nM,CN1CCCC1CCNC(=O)c1cc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cs1,6.184422251675732,520.2005077560001,9,4,2.4265,True
CHEMBL3957145,679.1,nM,CN(C)C(=O)N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.168066269533254,467.23933578800006,8,5,1.4782000000000002,True
CHEMBL3926144,679.1,nM,COC(=O)N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.168066269533254,454.20770131200004,9,5,1.562999999999999,True
CHEMBL3947780,700.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CCNC4)cc(Nc4cccc(Cl)c4)nc23)N1,6.154405906839976,438.1319495280001,8,5,2.0803999999999996,True
CHEMBL3912234,704.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCc4cccnc4)cc(Nc4cccc(Cl)c4)nc23)N1,6.152365655681745,460.1162994640001,8,4,3.3137000000000008,True
CHEMBL4112180,707.6,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N4CC[C@@H](F)C4)nc23)N1,6.150212175762315,371.15060103600007,7,3,1.0320999999999996,True
CHEMBL3935654,713.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(C(=O)N5CC(F)C5)s4)nc23)N1,6.146484303243071,467.117586656,8,3,2.0063,True
CHEMBL3912472,765.9,nM,C[C@H](Nc1cc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)C1CC1,6.115827930476087,367.17567291200004,7,4,1.6942999999999995,True
CHEMBL3919262,793.9,nM,CN1CCC(NC(=O)c2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)CC1,6.100234198055614,506.184857692,9,4,2.036399999999999,True
CHEMBL3929991,810.6,nM,CN(C)C1CCN(Cc2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)C1,6.091193400594326,492.20559313600006,9,3,2.3483,True
CHEMBL3949243,810.6,nM,CCN(CC)CCCC(C)NC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,6.091193400594326,550.2474579480001,9,4,3.452700000000001,True
CHEMBL3896234,813.3,nM,CN(C)CC(C)(C)CNC(=O)c1cc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cs1,6.089749227699852,522.2161578200001,9,4,2.5299999999999994,True
CHEMBL3894505,815.2,nM,COc1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\SC(=O)NC4=O)c3n2)c1,6.08873582900163,407.105210404,8,2,3.3031000000000006,True
CHEMBL3953595,845.3,nM,O=Cc1cnn2c(NC3CC3)cc(NC3CCCC3)nc12,6.0729891310243485,285.158960228,6,2,2.4706,True
CHEMBL4642539,851.0,nM,CN(CCN)c1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,6.070070439915412,354.14159382400004,6,3,1.7327999999999995,True
CHEMBL3894469,867.0,nM,CN(C)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cc1,6.061980902523789,403.17567291200004,7,3,2.2169,True
CHEMBL3894819,867.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(NS(=O)(=O)C5CC5)c4)nc23)N1,6.061980902523789,479.1375731520001,8,4,2.0549999999999997,True
CHEMBL3896470,875.9,nM,CN(C)c1cc(NC2CC2)n2ncc(/C=C3\SC(=O)NC3=O)c2n1,6.057545473657523,344.105544752,8,2,1.6934999999999998,True
CHEMBL3947407,877.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NC4CCNCC4)nc23)N1,6.056950888991594,382.1865719440001,8,5,0.6477999999999996,True
CHEMBL3929751,888.0,nM,C[C@@H]1CN(C(=O)c2cc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)cs2)C[C@H](C)N1,6.051587034221399,506.18485769200004,9,4,2.0347999999999997,True
CHEMBL3894485,890.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(OC(F)(F)F)c4)nc23)N1,6.050219791638,444.11577300000005,7,3,3.0495,True
CHEMBL3976827,982.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4csc(C(=O)NCCN5CCCC5)c4)nc23)N1,6.00788851221305,506.18485769200004,9,4,2.038,True
CHEMBL3982380,997.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NCC4CC4)nc23)N1,6.000956500396837,353.1600228480001,7,4,1.3057999999999994,True
CHEMBL4520531,1000.0,nM,O=C(O)c1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1O,6.0,362.072513308,5,3,5.110700000000002,True
CHEMBL3933273,1009.1,nM,CNC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,5.996065793826292,423.11135840400004,8,4,1.5719999999999996,True
CHEMBL3904803,1120.5,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NC4CCCC4)nc23)N1,5.95058813912892,368.17092188000004,8,4,1.2333999999999992,True
CHEMBL3983802,1121.3,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCC4(CO)CCCC4)cc(Nc4cccc(Cl)c4)nc23)N1,5.950278177847565,481.16291530800004,8,5,3.2712000000000003,True
CHEMBL3942253,1133.6,nM,N#Cc1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,5.945540162760596,391.085143656,8,3,2.0840799999999997,True
CHEMBL3935481,1177.9,nM,Nc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12,5.92889157821755,369.074100304,7,4,1.8887999999999996,True
CHEMBL3978900,1190.3,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Oc4cccc(Cl)c4)nc23)N1,5.924343566402066,411.08466498800004,8,3,2.3245999999999993,True
CHEMBL3971456,1234.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(Nc4cccc(C(=O)N5CCNCC5)c4)cc(Nc4cccc(Cl)c4)nc23)N1,5.908403379189942,557.169063308,9,5,3.0956,True
CHEMBL3924427,1243.4,nM,CC1CN(C(=O)c2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)CC(C)N1,5.905389136967862,506.18485769200004,9,4,2.0347999999999997,True
CHEMBL3904088,1249.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(O)cc4)nc23)N1,5.903194230177283,376.128388372,7,4,1.8564999999999998,True
CHEMBL3950759,1250.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(N4CCOCC4)nc23)N1,5.903089986991944,370.150186436,9,3,-0.2844999999999997,True
CHEMBL3985351,1260.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(C(=O)NC5CCNC5)s4)nc23)N1,5.899491605498038,478.1535575640001,9,5,1.3040999999999994,True
CHEMBL3908575,1287.6,nM,C[C@H](Nc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12)C1CC1,5.890219031986424,437.13670056,7,4,3.5170000000000012,True
CHEMBL3902320,1298.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NN4CCOCC4)nc23)N1,5.886591493181824,384.1658365,9,4,0.1430000000000003,True
CHEMBL3940271,1300.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(Nc4cccc(Cl)c4)nc23)N1,5.886056647693163,409.10540043200007,7,4,2.8808999999999996,True
CHEMBL3930168,1304.0,nM,C[C@H](Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)C1CC1,5.884722408604098,368.17092188,8,4,1.0892999999999993,True
CHEMBL3904250,1306.4,nM,CSc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,5.883923828271389,331.085143656,8,3,0.6007999999999999,True
CHEMBL3900824,1308.2,nM,COc1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,5.8833258552040535,390.144038436,7,3,2.1594999999999995,True
CHEMBL3891598,1308.2,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(F)c4)nc23)N1,5.8833258552040535,378.1240519400001,6,3,2.29,True
CHEMBL3953645,1334.5,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCc4ccncc4)cc(Nc4cccc(Cl)c4)nc23)N1,5.874681421876474,460.1162994640001,8,4,3.3137000000000008,True
CHEMBL4640950,1350.0,nM,NC(=O)c1cnc(N2CCC[C@@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1,5.8696662315049934,380.157243888,6,3,2.2654000000000005,True
CHEMBL3973503,1365.2,nM,CN1CCC(Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,5.864803720393399,396.202222008,8,4,0.9899999999999999,True
CHEMBL3960014,1365.3,nM,CON(C)C(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,5.864771909773944,453.1219230880001,9,3,1.8457999999999999,True
CHEMBL3912390,1393.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N4CCOCC4)nc23)S1,5.8559241938014495,386.11610943600004,9,2,1.4640999999999997,True
CHEMBL3982318,1432.7,nM,CCN(CC)c1cc(NC2CC2)n2ncc(/C=C3\SC(=O)NC3=O)c2n1,5.843844739110313,372.13684488,8,2,2.4737,True
CHEMBL3921343,1437.9,nM,CN1CCC(N(C)c2cc(NC3CC3)n3ncc(/C=C4\SC(=O)NC4=O)c3n2)C1,5.842271316288549,413.163393976,9,2,1.7677999999999994,True
CHEMBL3896971,1439.6,nM,COCC1CCCCN1C(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,5.841758162019127,521.184523344,9,3,2.8535000000000004,True
CHEMBL3957383,1444.6,nM,CN(C)C1CCN(C(=O)c2cccc(Nc3cc(Nc4cccc(Cl)c4)nc4c(/C=C5\NC(=O)NC5=O)cnn34)c2)C1,5.840252389475728,585.200363436,9,4,3.8263000000000016,True
CHEMBL3903070,1445.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4csc(CNC5CCCC5)c4)nc23)N1,5.840102098965904,463.17904404000006,8,4,3.244600000000001,True
CHEMBL3919649,1474.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(OCC5=NCCN5)c4)nc23)N1,5.831266871065921,458.18148656400007,9,4,1.5313999999999997,True
CHEMBL3958136,1474.8,nM,NC(=O)c1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,5.831266871065921,403.1392874040001,7,4,1.2497999999999994,True
CHEMBL3984790,1546.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCCCN4CCOCC4)nc23)N1,5.810678158979504,427.20803566000006,10,4,0.013100000000001055,True
